"","Scientific.Name","x","y"
"13225","Pseudocheirus peregrinus",428205.397780469,5749978.68640771
"13226","Pseudocheirus peregrinus",454583.150979012,5757557.4363608
"13227","Pseudocheirus peregrinus",479444.363019055,5743294.05330267
"13228","Pseudocheirus peregrinus",487093.776440438,5742534.35748262
"13229","Pseudocheirus peregrinus",267647.746518917,5850638.69215567
"13230","Pseudocheirus peregrinus",266315.705097584,6020343.85864676
"13231","Pseudocheirus peregrinus",266082.590097125,6020927.22156252
"13232","Pseudocheirus peregrinus",464862.351642986,6001035.01840459
"13233","Pseudocheirus peregrinus",355462.533411217,5811035.45401525
"13234","Pseudocheirus peregrinus",355462.601209898,5839435.01584696
"13235","Pseudocheirus peregrinus",719762.894295471,5825635.78120182
"13236","Pseudocheirus peregrinus",179064.323229936,5916166.42726677
"13237","Pseudocheirus peregrinus",399962.140067076,5813234.62302219
"13238","Pseudocheirus peregrinus",491762.169555863,5726234.56789331
"13239","Pseudocheirus peregrinus",165797.124704239,5921448.61212006
"13240","Pseudocheirus peregrinus",331861.931145969,6000835.73909839
"13241","Pseudocheirus peregrinus",325962.272054943,6002935.4577107
"13242","Pseudocheirus peregrinus",331861.907890673,6003835.41415098
"13243","Pseudocheirus peregrinus",17065.5214726581,5827564.66273916
"13244","Pseudocheirus peregrinus",56865.5555353305,5850326.46972197
"13246","Pseudocheirus peregrinus",464062.620843568,5761234.71966199
"13247","Pseudocheirus peregrinus",494962.479041249,5968335.11228276
"13248","Pseudocheirus peregrinus",495762.676729346,5961534.83894164
"13249","Pseudocheirus peregrinus",340562.481140968,5834134.74504436
"13250","Pseudocheirus peregrinus",469962.753077498,5999035.30201629
"13251","Pseudocheirus peregrinus",19388.6766139388,5763320.22782517
"13252","Pseudocheirus peregrinus",559162.211228553,5869134.99594726
"13253","Pseudocheirus peregrinus",563061.99298765,5866935.27629467
"13254","Pseudocheirus peregrinus",633162.282441891,5819535.05118758
"13255","Pseudocheirus peregrinus",633862.126465383,5820634.68680089
"13256","Pseudocheirus peregrinus",193525.619558012,5949355.43464141
"13257","Pseudocheirus peregrinus",343562.678560546,5992534.94388714
"13258","Pseudocheirus peregrinus",24786.8851808087,5796049.3311938
"13259","Pseudocheirus peregrinus",154854.494176585,5725711.64589133
"13260","Pseudocheirus peregrinus",391062.575845299,5795034.60782548
"13261","Pseudocheirus peregrinus",398762.100552059,5821634.82085196
"13262","Pseudocheirus peregrinus",400362.56212445,5851335.60378287
"13263","Pseudocheirus peregrinus",400762.670236871,5850634.65430003
"13264","Pseudocheirus peregrinus",63934.1355620093,5810902.16864543
"13265","Pseudocheirus peregrinus",219198.102767494,5751213.5025181
"13266","Pseudocheirus peregrinus",329162.419623557,5819935.64952659
"13267","Pseudocheirus peregrinus",212669.836790249,5830579.46860563
"13268","Pseudocheirus peregrinus",214613.338980058,5806548.16786041
"13270","Pseudocheirus peregrinus",471876.791479597,5799480.09459901
"13271","Pseudocheirus peregrinus",338662.189974067,5845235.73645189
"13272","Pseudocheirus peregrinus",167352.339322648,5866689.71438692
"13273","Pseudocheirus peregrinus",524662.56710791,5804734.84792758
"13274","Pseudocheirus peregrinus",332161.71274928,5823235.39933487
"13275","Pseudocheirus peregrinus",333661.888136963,5820335.18486912
"13277","Pseudocheirus peregrinus",336061.742196132,5793434.83986969
"13278","Pseudocheirus peregrinus",338462.442577827,5826035.25032907
"13279","Pseudocheirus peregrinus",342461.926911328,5822634.8670983
"13280","Pseudocheirus peregrinus",104433.112380065,5865298.21750986
"13281","Pseudocheirus peregrinus",339342.128492552,5774793.63956767
"13282","Pseudocheirus peregrinus",253839.004066641,5926869.3518922
"13283","Pseudocheirus peregrinus",379004.648737679,5798742.77554476
"13284","Pseudocheirus peregrinus",661802.193086682,5820731.84957489
"13285","Pseudocheirus peregrinus",344161.748025822,5846035.53574034
"13286","Pseudocheirus peregrinus",448262.178015407,5942835.33190441
"13287","Pseudocheirus peregrinus",344161.766453559,5813734.92408173
"13288","Pseudocheirus peregrinus",344461.936977454,5813834.95758455
"13289","Pseudocheirus peregrinus",344862.566921694,5835135.49684714
"13290","Pseudocheirus peregrinus",319662.361726373,5863235.32324768
"13291","Pseudocheirus peregrinus",280062.175270216,5860234.90100214
"13292","Pseudocheirus peregrinus",335617.168312881,5781069.10952755
"13293","Pseudocheirus peregrinus",349961.889211546,5800435.21726511
"13294","Pseudocheirus peregrinus",326862.010388277,5817035.71403218
"13295","Pseudocheirus peregrinus",343279.52271515,5777601.39852635
"13296","Pseudocheirus peregrinus",473259.573711307,5976232.92080141
"13297","Pseudocheirus peregrinus",382662.064444816,5799734.93372685
"13298","Pseudocheirus peregrinus",259270.643549146,5895956.51033614
"13299","Pseudocheirus peregrinus",457162.572711613,5781234.93591959
"13300","Pseudocheirus peregrinus",457962.331003713,5747835.39773037
"13301","Pseudocheirus peregrinus",242761.984658473,5856035.46763942
"13302","Pseudocheirus peregrinus",246761.756224857,5866835.85225093
"13303","Pseudocheirus peregrinus",647262.438892774,5839534.69179527
"13304","Pseudocheirus peregrinus",441962.206700603,5813335.44242241
"13305","Pseudocheirus peregrinus",443662.098489949,5811735.07750662
"13306","Pseudocheirus peregrinus",244561.880461995,5838535.07743219
"13307","Pseudocheirus peregrinus",328261.969348285,5800335.24020158
"13308","Pseudocheirus peregrinus",343662.33322651,5820235.6754113
"13309","Pseudocheirus peregrinus",370162.387730009,5894735.54750053
"13310","Pseudocheirus peregrinus",282252.370043252,5855428.59515879
"13312","Pseudocheirus peregrinus",257711.712578961,5858284.62763079
"13313","Pseudocheirus peregrinus",329970.260357647,5816925.09132896
"13315","Pseudocheirus peregrinus",369946.070147791,5745859.94597714
"13316","Pseudocheirus peregrinus",663020.862436381,5817061.302614
"13317","Pseudocheirus peregrinus",289662.15119217,5809735.38813812
"13318","Pseudocheirus peregrinus",442861.983025145,5742735.51100909
"13319","Pseudocheirus peregrinus",523662.290514155,5766135.51195931
"13320","Pseudocheirus peregrinus",375662.361600303,5876135.47935133
"13321","Pseudocheirus peregrinus",375762.370381023,5861934.69785108
"13322","Pseudocheirus peregrinus",408462.484338811,5874635.56285072
"13323","Pseudocheirus peregrinus",439663.140097857,5769894.50504804
"13324","Pseudocheirus peregrinus",374561.976505345,5755428.80081764
"13325","Pseudocheirus peregrinus",443061.954756534,5775834.51740693
"13326","Pseudocheirus peregrinus",430108.070545177,5878965.59188137
"13327","Pseudocheirus peregrinus",33432.6302432555,5772110.66773587
"13328","Pseudocheirus peregrinus",660111.15460817,5847459.45598691
"13329","Pseudocheirus peregrinus",386018.010488916,5801541.37022923
"13330","Pseudocheirus peregrinus",341161.752184236,5816634.661698
"13331","Pseudocheirus peregrinus",309862.222698507,5750534.86378893
"13332","Pseudocheirus peregrinus",439662.578521622,5769734.71235061
"13333","Pseudocheirus peregrinus",141494.035410382,5729398.23038757
"13334","Pseudocheirus peregrinus",174075.622392646,5861902.61755418
"13335","Pseudocheirus peregrinus",325248.62890953,5751050.84401722
"13338","Pseudocheirus peregrinus",257712.198659965,5858084.72000725
"13339","Pseudocheirus peregrinus",446562.661692613,5808035.21872767
"13340","Pseudocheirus peregrinus",650762.692267224,5840335.32853124
"13341","Pseudocheirus peregrinus",411062.550931305,5883335.74852394
"13342","Pseudocheirus peregrinus",326162.015061431,5748135.05519693
"13343","Pseudocheirus peregrinus",428362.549516409,5998434.92169144
"13344","Pseudocheirus peregrinus",339500.014426856,5779049.61617569
"13345","Pseudocheirus peregrinus",371950.998516772,5727710.59103169
"13346","Pseudocheirus peregrinus",337028.935989369,5814546.8882476
"13347","Pseudocheirus peregrinus",262451.267858796,5749577.66383022
"13349","Pseudocheirus peregrinus",253162.391166222,5853535.13597549
"13350","Pseudocheirus peregrinus",236586.071307432,5730498.41836002
"13351","Pseudocheirus peregrinus",443162.679341544,5805835.4029648
"13352","Pseudocheirus peregrinus",445062.648435827,5769534.53593363
"13353","Pseudocheirus peregrinus",464949.261468607,5994851.56578937
"13354","Pseudocheirus peregrinus",404162.605810762,5857934.72175762
"13355","Pseudocheirus peregrinus",404362.179887844,5850035.43454685
"13356","Pseudocheirus peregrinus",369809.852024671,5745752.29485088
"13357","Pseudocheirus peregrinus",415962.449928706,5884035.1987839
"13358","Pseudocheirus peregrinus",416362.157058353,5863035.66412931
"13359","Pseudocheirus peregrinus",342762.323839995,6006235.1974789
"13360","Pseudocheirus peregrinus",344762.324748964,6006835.69192175
"13361","Pseudocheirus peregrinus",331161.845038254,5763835.52940753
"13362","Pseudocheirus peregrinus",334762.281021405,5777035.28772988
"13363","Pseudocheirus peregrinus",243062.274034479,5741635.204644
"13364","Pseudocheirus peregrinus",407991.061445592,5872343.58575228
"13365","Pseudocheirus peregrinus",391629.872766975,5853229.46133835
"13366","Pseudocheirus peregrinus",481162.281922071,5931935.52641327
"13367","Pseudocheirus peregrinus",257962.407091772,5858135.29620506
"13368","Pseudocheirus peregrinus",223639.987513488,5815470.68651577
"13369","Pseudocheirus peregrinus",246148.531004909,5822950.72329197
"13370","Pseudocheirus peregrinus",456548.748166456,5992851.55610545
"13371","Pseudocheirus peregrinus",199780.089627714,5915164.55724794
"13372","Pseudocheirus peregrinus",219334.267643958,5951770.42455733
"13374","Pseudocheirus peregrinus",228559.785306427,5722958.2218263
"13375","Pseudocheirus peregrinus",310161.798584343,5832934.98307746
"13377","Pseudocheirus peregrinus",533662.14192798,5867035.32755863
"13379","Pseudocheirus peregrinus",347962.006706455,5839734.88283949
"13380","Pseudocheirus peregrinus",416248.719999935,5941251.15029324
"13381","Pseudocheirus peregrinus",246248.509984122,5821450.78871031
"13382","Pseudocheirus peregrinus",253984.936429417,5746271.85874612
"13383","Pseudocheirus peregrinus",204224.118788636,5703402.56180571
"13384","Pseudocheirus peregrinus",201578.772763701,5701310.35918313
"13385","Pseudocheirus peregrinus",360215.89383093,5850185.55114522
"13386","Pseudocheirus peregrinus",257561.874541453,5882735.75110004
"13387","Pseudocheirus peregrinus",414462.035803587,5716535.30611945
"13388","Pseudocheirus peregrinus",327162.498860016,5825234.74295321
"13390","Pseudocheirus peregrinus",258261.706162409,5858235.0455096
"13391","Pseudocheirus peregrinus",444962.277165267,5770135.27398013
"13392","Pseudocheirus peregrinus",706413.292107648,5860304.76425374
"13393","Pseudocheirus peregrinus",219414.273840605,5727744.66746085
"13394","Pseudocheirus peregrinus",320800.976075993,6030397.88763679
"13395","Pseudocheirus peregrinus",238862.251747264,5871335.37583254
"13396","Pseudocheirus peregrinus",208508.468298827,5739891.5663051
"13397","Pseudocheirus peregrinus",444662.513354437,5725234.95774848
"13398","Pseudocheirus peregrinus",14992.7643937784,5759818.85597483
"13399","Pseudocheirus peregrinus",17987.23694485,5755490.92108801
"13400","Pseudocheirus peregrinus",337399.82058146,5931011.79698971
"13401","Pseudocheirus peregrinus",446662.547579561,5806334.91194355
"13402","Pseudocheirus peregrinus",26736.9069690133,5790749.49365544
"13403","Pseudocheirus peregrinus",12553.9072497025,5763000.10239871
"13404","Pseudocheirus peregrinus",198542.167253552,5816063.62697093
"13409","Pseudocheirus peregrinus",496362.136674416,5849035.47425269
"13410","Pseudocheirus peregrinus",444662.063957457,5815735.15758177
"13411","Pseudocheirus peregrinus",314462.302472767,5929935.1113361
"13412","Pseudocheirus peregrinus",494162.241631879,5898734.71821177
"13413","Pseudocheirus peregrinus",544562.494273631,5863535.11178031
"13414","Pseudocheirus peregrinus",339962.255410397,5827834.93807043
"13415","Pseudocheirus peregrinus",374581.719620888,5786205.71130047
"13416","Pseudocheirus peregrinus",457848.980473173,5914750.75594807
"13417","Pseudocheirus peregrinus",376719.816475402,5726859.79773832
"13418","Pseudocheirus peregrinus",339925.374778721,5776732.31653187
"13420","Pseudocheirus peregrinus",505041.975903939,5757134.34184614
"13421","Pseudocheirus peregrinus",481222.680036399,5749944.96738113
"13422","Pseudocheirus peregrinus",481223.264693624,5748945.21465138
"13423","Pseudocheirus peregrinus",446327.632028198,5754506.28966444
"13425","Pseudocheirus peregrinus",556203.389222492,5821163.85840041
"13426","Pseudocheirus peregrinus",376561.989066515,5757435.30082142
"13427","Pseudocheirus peregrinus",461289.195698406,5763720.75216235
"13428","Pseudocheirus peregrinus",236815.550405166,5728509.18878159
"13429","Pseudocheirus peregrinus",446895.053243912,5740428.42187545
"13430","Pseudocheirus peregrinus",483061.891710304,5738234.86366554
"13431","Pseudocheirus peregrinus",470461.914246681,5759535.20953846
"13432","Pseudocheirus peregrinus",294761.825737838,5926735.66780372
"13433","Pseudocheirus peregrinus",340662.215465122,5833035.54137013
"13434","Pseudocheirus peregrinus",405809.650551672,5879349.60514956
"13435","Pseudocheirus peregrinus",318675.76645123,5811008.72762803
"13436","Pseudocheirus peregrinus",335070.493525682,5772911.785018
"13437","Pseudocheirus peregrinus",415558.102189071,5705382.18299102
"13438","Pseudocheirus peregrinus",442792.83634329,5681353.39319202
"13439","Pseudocheirus peregrinus",490405.574462389,5765150.25388137
"13440","Pseudocheirus peregrinus",440077.955153167,5733611.28714457
"13441","Pseudocheirus peregrinus",413700.168602109,5759426.82568165
"13442","Pseudocheirus peregrinus",439136.131864624,5769310.22170319
"13443","Pseudocheirus peregrinus",449402.76240522,5770523.71773556
"13444","Pseudocheirus peregrinus",460500.728495911,5743101.22054233
"13445","Pseudocheirus peregrinus",495918.606144781,5756975.10442136
"13446","Pseudocheirus peregrinus",327614.159256821,5815958.01888904
"13447","Pseudocheirus peregrinus",377362.070649225,5818834.99091552
"13448","Pseudocheirus peregrinus",377962.164725709,5793635.33653612
"13449","Pseudocheirus peregrinus",636762.149643463,5852235.67119391
"13450","Pseudocheirus peregrinus",289680.012499878,5936888.1709355
"13451","Pseudocheirus peregrinus",367362.170410603,5938835.35594478
"13452","Pseudocheirus peregrinus",240462.450260986,5847534.9052968
"13453","Pseudocheirus peregrinus",234835.215826241,5729682.80760396
"13454","Pseudocheirus peregrinus",413469.608640047,5758910.5475477
"13456","Pseudocheirus peregrinus",479232.048980392,5743410.01731739
"13457","Pseudocheirus peregrinus",483354.941365721,5740719.9169412
"13458","Pseudocheirus peregrinus",503105.871342717,5767884.88201401
"13459","Pseudocheirus peregrinus",437422.648693388,5794327.04866425
"13460","Pseudocheirus peregrinus",440866.785694351,5786772.99671351
"13461","Pseudocheirus peregrinus",462752.896079934,5744738.70188
"13462","Pseudocheirus peregrinus",406762.669289314,5915035.00094943
"13463","Pseudocheirus peregrinus",281362.00207118,5857535.12877799
"13464","Pseudocheirus peregrinus",284561.71042943,5858735.4333096
"13465","Pseudocheirus peregrinus",-22288.2430300104,5788791.44889248
"13466","Pseudocheirus peregrinus",327162.1494355,5824535.36186231
"13467","Pseudocheirus peregrinus",261661.780741687,5869034.8070111
"13468","Pseudocheirus peregrinus",426362.573541819,5753335.57918008
"13470","Pseudocheirus peregrinus",663129.146304589,5817056.93774568
"13473","Pseudocheirus peregrinus",291061.753647306,5877535.38758314
"13474","Pseudocheirus peregrinus",338262.034039679,5833035.60356414
"13475","Pseudocheirus peregrinus",345062.143537245,5845635.02835832
"13476","Pseudocheirus peregrinus",396462.485573716,5803935.03979668
"13478","Pseudocheirus peregrinus",542661.928566767,6005735.62534049
"13479","Pseudocheirus peregrinus",573262.635556498,5885135.5682376
"13480","Pseudocheirus peregrinus",378253.639322898,5718985.84361247
"13481","Pseudocheirus peregrinus",435861.946483682,6002035.06894799
"13482","Pseudocheirus peregrinus",327261.774403909,5924535.11677868
"13483","Pseudocheirus peregrinus",196690.018683112,5948450.85853737
"13484","Pseudocheirus peregrinus",297461.896340715,5951834.98028648
"13485","Pseudocheirus peregrinus",213020.282183094,5956587.19079527
"13486","Pseudocheirus peregrinus",281062.311784165,5842035.23316211
"13487","Pseudocheirus peregrinus",239062.182661026,5745735.23982751
"13488","Pseudocheirus peregrinus",267762.15604253,5853235.10252136
"13489","Pseudocheirus peregrinus",327662.429425874,5766734.94633141
"13490","Pseudocheirus peregrinus",440962.129163327,5798835.03336502
"13491","Pseudocheirus peregrinus",446662.519018135,5754734.87971443
"13492","Pseudocheirus peregrinus",224665.589572089,5715085.60975376
"13493","Pseudocheirus peregrinus",360662.512933179,5789734.62546295
"13494","Pseudocheirus peregrinus",379562.50941014,5804435.52740435
"13495","Pseudocheirus peregrinus",105948.506486203,5874628.67439844
"13496","Pseudocheirus peregrinus",374361.793274538,5724535.40726278
"13497","Pseudocheirus peregrinus",324661.917405759,5939734.81685009
"13498","Pseudocheirus peregrinus",262362.031346413,5852235.42396377
"13499","Pseudocheirus peregrinus",428662.280672258,5919835.58763538
"13500","Pseudocheirus peregrinus",429462.440188172,5960035.05536447
"13501","Pseudocheirus peregrinus",431262.484932875,5929134.89429692
"13502","Pseudocheirus peregrinus",398662.238335933,5920735.12725273
"13503","Pseudocheirus peregrinus",400262.302961422,5813234.94053602
"13504","Pseudocheirus peregrinus",402362.443380971,5830434.67816311
"13505","Pseudocheirus peregrinus",447267.279741335,5810619.49273208
"13506","Pseudocheirus peregrinus",336368.132669427,5832876.2707512
"13507","Pseudocheirus peregrinus",421056.191698768,5823263.22340475
"13508","Pseudocheirus peregrinus",260100.031665714,5850650.08545302
"13509","Pseudocheirus peregrinus",363562.452642528,5858835.5323541
"13510","Pseudocheirus peregrinus",458962.143629117,5750534.75060269
"13511","Pseudocheirus peregrinus",356962.389488416,5821534.9831371
"13512","Pseudocheirus peregrinus",380561.815084217,5788235.54412823
"13513","Pseudocheirus peregrinus",444664.198053516,5824467.27696738
"13514","Pseudocheirus peregrinus",259362.373777776,5816635.57309699
"13517","Pseudocheirus peregrinus",348562.141065605,5778535.17882737
"13518","Pseudocheirus peregrinus",423334.294336235,5816623.75487297
"13519","Pseudocheirus peregrinus",406116.71066227,5812162.01132081
"13520","Pseudocheirus peregrinus",394736.388975581,5808121.19907913
"13521","Pseudocheirus peregrinus",320761.684441782,5815135.54057838
"13522","Pseudocheirus peregrinus",181630.453287881,5704741.52814926
"13523","Pseudocheirus peregrinus",201919.697506061,5821570.24670102
"13524","Pseudocheirus peregrinus",439062.746819838,5977535.37819553
"13525","Pseudocheirus peregrinus",342962.375539355,5861935.20415921
"13526","Pseudocheirus peregrinus",163209.696847262,5929108.68338255
"13527","Pseudocheirus peregrinus",151677.185307463,5863988.35695146
"13528","Pseudocheirus peregrinus",372662.150744052,5806435.54578077
"13529","Pseudocheirus peregrinus",376062.553900574,5826934.87874892
"13531","Pseudocheirus peregrinus",544862.006648177,5955835.12047932
"13532","Pseudocheirus peregrinus",20415.5190422084,5762984.24114962
"13533","Pseudocheirus peregrinus",356619.996651102,5836509.45598317
"13534","Pseudocheirus peregrinus",338375.911101949,5811890.45377051
"13535","Pseudocheirus peregrinus",441238.147615884,5735246.6990413
"13536","Pseudocheirus peregrinus",490797.940869891,5774019.45949084
"13538","Pseudocheirus peregrinus",375762.052202379,5758734.96246589
"13539","Pseudocheirus peregrinus",179659.996685046,5751748.58142121
"13540","Pseudocheirus peregrinus",267762.010252933,5844234.85878924
"13542","Pseudocheirus peregrinus",489048.886409163,5939050.90724505
"13543","Pseudocheirus peregrinus",223311.687310715,5814347.39628248
"13544","Pseudocheirus peregrinus",274361.88520891,5932235.52710669
"13545","Pseudocheirus peregrinus",432795.312123177,5822127.82989166
"13546","Pseudocheirus peregrinus",356211.411361796,5814522.70293263
"13547","Pseudocheirus peregrinus",433843.612076293,5803994.61040094
"13548","Pseudocheirus peregrinus",470861.89425638,5802735.22681438
"13549","Pseudocheirus peregrinus",549862.373525212,5800135.47030133
"13550","Pseudocheirus peregrinus",344561.95517617,5920834.95237088
"13551","Pseudocheirus peregrinus",341961.954087258,5818135.27548149
"13552","Pseudocheirus peregrinus",342662.458714048,5818734.77669428
"13553","Pseudocheirus peregrinus",536362.433885058,5804435.00363061
"13554","Pseudocheirus peregrinus",437561.853732787,5807635.47841424
"13555","Pseudocheirus peregrinus",347162.523887035,5827734.84528339
"13556","Pseudocheirus peregrinus",527962.113615247,5936435.3766179
"13557","Pseudocheirus peregrinus",520561.999597109,6004234.84357939
"13558","Pseudocheirus peregrinus",31503.6447007736,5760890.23627753
"13559","Pseudocheirus peregrinus",6001.83840648539,5779135.50310472
"13560","Pseudocheirus peregrinus",381634.308245215,5868704.80301684
"13561","Pseudocheirus peregrinus",340758.348850631,5870184.76300019
"13562","Pseudocheirus peregrinus",407727.749945869,5787021.19268473
"13563","Pseudocheirus peregrinus",339962.508046728,5817235.27691744
"13564","Pseudocheirus peregrinus",543362.259996627,5980235.56203293
"13565","Pseudocheirus peregrinus",19083.6282497935,5785106.66451267
"13566","Pseudocheirus peregrinus",14012.3461979585,5767192.27927777
"13567","Pseudocheirus peregrinus",314162.499796851,5847135.18140379
"13568","Pseudocheirus peregrinus",404330.973926348,5808005.5931171
"13569","Pseudocheirus peregrinus",334861.762342102,5769734.70449996
"13570","Pseudocheirus peregrinus",336562.439243223,5821635.36359968
"13571","Pseudocheirus peregrinus",336661.746233461,5796734.98083626
"13572","Pseudocheirus peregrinus",509661.987606338,5824734.80932523
"13573","Pseudocheirus peregrinus",505062.169959606,5854134.75011006
"13574","Pseudocheirus peregrinus",371830.646008488,5843524.04893232
"13575","Pseudocheirus peregrinus",331461.690424464,5819435.7151343
"13576","Pseudocheirus peregrinus",394662.601263716,5832235.52812497
"13577","Pseudocheirus peregrinus",394762.643440109,5845635.12928995
"13578","Pseudocheirus peregrinus",663662.345826105,5825235.24626279
"13579","Pseudocheirus peregrinus",404197.650287634,6019121.19782249
"13580","Pseudocheirus peregrinus",295761.779231735,5778635.04810158
"13581","Pseudocheirus peregrinus",365661.851281657,6000335.22064668
"13582","Pseudocheirus peregrinus",370562.515950448,6005335.41734296
"13583","Pseudocheirus peregrinus",341961.912294562,5836534.73915938
"13584","Pseudocheirus peregrinus",141352.53148511,5893930.0430866
"13585","Pseudocheirus peregrinus",344662.46300885,5778734.69165107
"13586","Pseudocheirus peregrinus",407662.537849404,5704235.4814588
"13587","Pseudocheirus peregrinus",339999.991435653,5778999.52223395
"13588","Pseudocheirus peregrinus",392637.379874704,5853847.27754568
"13589","Pseudocheirus peregrinus",415312.876976058,5860326.64470239
"13590","Pseudocheirus peregrinus",441286.250555398,5784806.46994382
"13592","Pseudocheirus peregrinus",336760.463436424,6032803.53004014
"13593","Pseudocheirus peregrinus",342862.316511496,5840234.77810764
"13594","Pseudocheirus peregrinus",730462.566915253,5835734.96210239
"13595","Pseudocheirus peregrinus",466162.033977991,5833235.21402477
"13596","Pseudocheirus peregrinus",564362.609793834,5831435.26225521
"13597","Pseudocheirus peregrinus",727162.4046416,5853834.77465842
"13598","Pseudocheirus peregrinus",327462.121925516,5759335.4393538
"13599","Pseudocheirus peregrinus",396561.811012264,5888935.37371111
"13600","Pseudocheirus peregrinus",721262.925187869,5822435.14716039
"13601","Pseudocheirus peregrinus",728362.448919644,5853935.24326122
"13602","Pseudocheirus peregrinus",730162.485968211,5852735.18410591
"13603","Pseudocheirus peregrinus",730162.224909335,5861235.38148017
"13604","Pseudocheirus peregrinus",730362.35383742,5861035.51930586
"13605","Pseudocheirus peregrinus",276262.166760883,5907435.37986255
"13606","Pseudocheirus peregrinus",730762.512618634,5857235.2542255
"13607","Pseudocheirus peregrinus",724663.032237443,5823834.739353
"13608","Pseudocheirus peregrinus",353714.773841788,5813333.21249866
"13609","Pseudocheirus peregrinus",255467.454168642,5844064.23903242
"13610","Pseudocheirus peregrinus",260773.644209614,5845085.04377035
"13611","Pseudocheirus peregrinus",260784.192151522,5846840.20408562
"13612","Pseudocheirus peregrinus",255939.358645343,5849087.4539612
"13615","Pseudocheirus peregrinus",263281.191619674,5851487.48503083
"13616","Pseudocheirus peregrinus",249899.795044487,5846531.05855504
"13617","Pseudocheirus peregrinus",249301.130917456,5851244.97164287
"13618","Pseudocheirus peregrinus",253997.817113549,5848075.0529471
"13620","Pseudocheirus peregrinus",261835.845425281,5856799.5688185
"13621","Pseudocheirus peregrinus",262982.265734004,5856676.73140938
"13623","Pseudocheirus peregrinus",323937.312237422,5804591.99028969
"13624","Pseudocheirus peregrinus",354789.743101703,5846394.50377453
"13625","Pseudocheirus peregrinus",383362.496803302,5955534.96247328
"13626","Pseudocheirus peregrinus",383562.592005996,5955635.30874884
"13627","Pseudocheirus peregrinus",384862.640214949,5955635.03276577
"13628","Pseudocheirus peregrinus",383362.026878651,5967435.70608629
"13629","Pseudocheirus peregrinus",415061.905246563,5951735.64811587
"13630","Pseudocheirus peregrinus",439562.325275512,6004135.71116436
"13631","Pseudocheirus peregrinus",200591.687207864,5704690.48834748
"13632","Pseudocheirus peregrinus",267393.213000011,5851003.63284459
"13633","Pseudocheirus peregrinus",724562.304925796,5861335.59070473
"13634","Pseudocheirus peregrinus",722962.83739283,5857035.34120664
"13635","Pseudocheirus peregrinus",259123.843218043,5858976.347436
"13637","Pseudocheirus peregrinus",703662.370563841,5850235.16855152
"13638","Pseudocheirus peregrinus",344161.995609982,6005234.87868159
"13639","Pseudocheirus peregrinus",400662.616583605,5954035.53392824
"13640","Pseudocheirus peregrinus",405562.281696404,5952734.94450267
"13641","Pseudocheirus peregrinus",723462.324169924,5821235.31672788
"13642","Pseudocheirus peregrinus",332309.892247306,5811119.52408359
"13644","Pseudocheirus peregrinus",255702.616524824,5858377.11893921
"13645","Pseudocheirus peregrinus",328062.358578085,5810535.51827193
"13646","Pseudocheirus peregrinus",326562.391861148,5800035.20065059
"13647","Pseudocheirus peregrinus",732162.879130644,5856235.75661153
"13648","Pseudocheirus peregrinus",732762.357565131,5858735.62328713
"13649","Pseudocheirus peregrinus",733862.27160528,5854034.83478613
"13650","Pseudocheirus peregrinus",270861.961298189,6012934.88144396
"13651","Pseudocheirus peregrinus",261762.288940642,6022935.3947859
"13652","Pseudocheirus peregrinus",724862.241733716,5862435.79577957
"13653","Pseudocheirus peregrinus",704862.453132507,5860834.82079552
"13654","Pseudocheirus peregrinus",268861.944845921,6015434.94351831
"13655","Pseudocheirus peregrinus",270462.170625525,6014735.24723328
"13656","Pseudocheirus peregrinus",268562.012490944,6017435.50493014
"13657","Pseudocheirus peregrinus",268762.245199205,6017235.37580901
"13658","Pseudocheirus peregrinus",250190.780474743,5855392.64736206
"13659","Pseudocheirus peregrinus",326357.644239314,5798785.24987143
"13660","Pseudocheirus peregrinus",752063.032743104,5849035.51755027
"13661","Pseudocheirus peregrinus",736662.360042559,5857735.24642561
"13662","Pseudocheirus peregrinus",327662.443366121,5810335.0853044
"13663","Pseudocheirus peregrinus",253616.994399966,5921134.53391019
"13664","Pseudocheirus peregrinus",328962.188798304,6003535.07548938
"13665","Pseudocheirus peregrinus",337262.653932105,6001534.95837779
"13666","Pseudocheirus peregrinus",743662.696754786,5853035.4538357
"13667","Pseudocheirus peregrinus",747762.343414937,5849635.62956507
"13668","Pseudocheirus peregrinus",268762.182191594,6020535.03956373
"13669","Pseudocheirus peregrinus",269061.995545298,6019535.91775948
"13670","Pseudocheirus peregrinus",269761.901971394,6019735.22794894
"13671","Pseudocheirus peregrinus",272362.466659897,6014735.84126325
"13672","Pseudocheirus peregrinus",383662.339983127,5805735.47996189
"13673","Pseudocheirus peregrinus",397562.000461357,5821135.05683807
"13674","Pseudocheirus peregrinus",274462.233931555,6014134.97645542
"13675","Pseudocheirus peregrinus",274462.577175427,6015035.36152864
"13676","Pseudocheirus peregrinus",319162.189508883,6005735.31746773
"13677","Pseudocheirus peregrinus",462160.270885896,5746240.60098377
"13678","Pseudocheirus peregrinus",728962.531466141,5854535.13373032
"13679","Pseudocheirus peregrinus",729162.446832859,5851435.63885517
"13680","Pseudocheirus peregrinus",729362.610690342,5852435.18256764
"13681","Pseudocheirus peregrinus",346762.049814005,5948035.57488612
"13682","Pseudocheirus peregrinus",349762.392026017,5933235.67280574
